区站号,数据类型,时间,入库时间,更正标识,本站气压,海平面气压,气温,水汽压,相对湿度,1分钟平均水平能见度,降水量,小时蒸发量,2分钟平均风向,风速,10分钟平均风向,10分钟平均风速,地面温度,草面（雪面）温度,总云量,低云量,水平能见度（人工）
53865/汾西,小时数据,2024-12-31 05,2024-12-31 05:00:46,000,893.4,1028.1,-4.5,1.6,37,27437,0.0,-,206,3.3,211,3.1,-8.2,-10.2,-,-,28100
53865/汾西,小时数据,2024-12-31 04,2024-12-31 04:00:46,000,893.9,1028.2,-4.1,1.6,35,26663,0.0,-,235,1.2,224,1.5,-8.1,-12.7,-,-,25800
53865/汾西,小时数据,2024-12-31 03,2024-12-31 03:00:47,000,894.7,1028.8,-4.3,1.6,36,26525,0.0,-,229,1.3,234,1.3,-8.0,-13.6,-,-,24900
53865/汾西,小时数据,2024-12-31 02,2024-12-31 02:00:47,000,894.9,1029.1,-4.1,1.6,35,25469,0.0,-,250,0.9,262,1.1,-7.7,-14.1,-,-,25100
53865/汾西,小时数据,2024-12-31 01,2024-12-31 01:00:49,000,895.7,1030.1,-3.5,1.6,34,24350,0.0,-,PPC,0.0,125,0.4,-7.2,-13.2,-,-,22800
53865/汾西,小时数据,2024-12-31 00,2024-12-31 00:01:04,000,896.1,1030.6,-2.6,1.6,32,22631,0.0,-,1,1.6,353,1.3,-6.6,-12.2,-,-,20900
53865/汾西,小时数据,2024-12-30 23,2024-12-30 23:00:44,000,896.3,1031.7,-3.9,1.6,34,22314,0.0,-,PPC,0.0,PPC,0.2,-6.2,-13.4,-,-,21400
53865/汾西,小时数据,2024-12-30 22,2024-12-30 22:00:47,000,896.4,1032.0,-3.0,1.6,32,21772,0.0,-,PPC,0.0,PPC,0.2,-5.2,-11.2,-,-,21800
53865/汾西,小时数据,2024-12-30 21,2024-12-30 21:00:48,000,896.6,1032.0,-1.6,1.6,30,21231,0.0,-,331,3.9,333,4.0,-3.8,-4.9,-,-,22000
53865/汾西,小时数据,2024-12-30 20,2024-12-30 20:00:47,000,896.7,1032.1,-1.5,1.6,30,23971,0.0,-,335,4.5,323,4.2,-3.3,-4.4,-,-,21200
53865/汾西,小时数据,2024-12-30 19,2024-12-30 19:00:47,000,896.2,1031.2,-1.3,1.5,27,28280,0.0,-,302,3.5,299,3.8,-3.1,-5.4,-,-,27800
53865/汾西,小时数据,2024-12-30 18,2024-12-30 18:00:46,000,895.4,1030.0,-0.3,1.5,25,28292,0.0,-,298,5.1,299,5.1,-2.5,-3.8,-,-,25300
