区站号,数据类型,时间,入库时间,更正标识,本站气压,海平面气压,气温,水汽压,相对湿度,1分钟平均水平能见度,降水量,小时蒸发量,2分钟平均风向,风速,10分钟平均风向,10分钟平均风速,地面温度,草面（雪面）温度,总云量,低云量,水平能见度（人工）
53590/广灵,小时数据,2025-01-11 11,2025-01-11 11:00:50,000,912.2,1035.3,-7.0,1.9,52,20070,0.0,-,54,1.8,60,1.9,1.9,-0.8,-,-,19500
53590/广灵,小时数据,2025-01-11 10,2025-01-11 10:00:45,000,913.0,1037.0,-9.2,1.7,55,17842,0.0,-,100,2.6,95,2.2,-4.0,-5.7,-,-,20400
53590/广灵,小时数据,2025-01-11 09,2025-01-11 09:00:51,000,913.5,1037.9,-10.9,1.8,66,14950,0.0,-,103,2.1,110,1.0,-10.1,-9.6,-,-,11300
53590/广灵,小时数据,2025-01-11 08,2025-01-11 08:00:50,000,913.7,1037.8,-11.9,1.6,65,18338,0.0,-,242,1.0,261,1.2,-13.0,-13.6,-,-,17000
53590/广灵,小时数据,2025-01-11 07,2025-01-11 07:00:48,000,913.5,1037.6,-11.8,1.5,61,22255,0.0,-,290,1.7,286,1.5,-12.7,-13.2,-,-,23400
53590/广灵,小时数据,2025-01-11 06,2025-01-11 06:00:51,000,913.6,1037.0,-11.7,1.5,60,26103,0.0,-,296,1.4,305,1.4,-12.6,-13.0,-,-,24700
53590/广灵,小时数据,2025-01-11 05,2025-01-11 05:00:46,000,914.2,1036.5,-12.1,1.5,60,21718,0.0,-,274,1.2,265,1.3,-12.1,-12.3,-,-,23800
53590/广灵,小时数据,2025-01-11 04,2025-01-11 04:00:50,000,915.0,1037.1,-12.6,1.4,60,25960,0.0,-,269,1.4,260,1.3,-12.8,-13.2,-,-,24100
53590/广灵,小时数据,2025-01-11 03,2025-01-11 03:00:49,000,915.8,1038.2,-13.8,1.3,63,22804,0.0,-,285,1.1,283,1.3,-13.7,-14.2,-,-,21500
53590/广灵,小时数据,2025-01-11 02,2025-01-11 02:00:50,000,916.3,1039.2,-14.8,1.3,66,21569,0.0,-,132,0.7,107,1.0,-15.0,-16.2,-,-,20400
