区站号,数据类型,时间,入库时间,更正标识,本站气压,海平面气压,气温,水汽压,相对湿度,1分钟平均水平能见度,降水量,小时蒸发量,2分钟平均风向,风速,10分钟平均风向,10分钟平均风速,地面温度,草面（雪面）温度,总云量,低云量,水平能见度（人工）
53764/离石,小时数据,2025-01-01 14,2025-01-01 14:00:42,000,911.3,1026.0,3.6,1.7,22,26627,0.0,-,150,5.2,153,3.9,10.6,11.1,-,-,14000
53764/离石,小时数据,2025-01-01 13,2025-01-01 13:00:39,000,911.8,1026.6,2.4,1.9,26,13095,0.0,-,155,3.0,151,2.9,10.9,11.0,-,-,12600
53764/离石,小时数据,2025-01-01 12,2025-01-01 12:00:37,000,912.6,1028.0,0.0,2.1,35,12047,0.0,-,158,1.7,155,2.3,8.5,9.0,-,-,11700
53764/离石,小时数据,2025-01-01 11,2025-01-01 11:00:42,000,913.6,1029.5,-2.1,2.0,39,13362,0.0,-,102,1.0,141,0.4,5.2,8.1,-,-,11100
53764/离石,小时数据,2025-01-01 10,2025-01-01 10:00:38,000,913.5,1029.8,-5.0,1.9,45,15802,0.0,-,345,1.4,345,1.3,-1.0,4.4,-,-,11800
53764/离石,小时数据,2025-01-01 09,2025-01-01 09:00:41,000,912.7,1029.2,-7.0,1.9,53,13057,0.0,-,337,1.0,311,1.2,-8.2,-5.8,-,-,11800
53764/离石,小时数据,2025-01-01 08,2025-01-01 09:37:58,CCA,912.3,1028.9,-8.8,1.9,59,12985,0.0,-,278,1.0,283,0.7,-10.7,-13.9,0,-,13100
53764/离石,小时数据,2025-01-01 07,2025-01-01 07:00:43,000,911.5,1027.6,-8.6,1.9,58,10349,0.0,-,PPC,0.0,PPC,0.2,-10.6,-15.6,-,-,11300
53764/离石,小时数据,2025-01-01 06,2025-01-01 06:00:39,000,910.8,1026.2,-7.6,1.9,54,11366,0.0,-,292,1.1,295,1.3,-9.6,-12.2,-,-,10700
53764/离石,小时数据,2025-01-01 05,2025-01-01 05:00:42,000,910.4,1024.8,-7.3,1.8,52,9821,0.0,-,303,0.8,303,1.1,-9.2,-11.8,-,-,10000
53764/离石,小时数据,2025-01-01 04,2025-01-01 04:00:40,000,910.0,1023.9,-6.6,1.9,51,8305,0.0,-,322,2.3,321,2.2,-8.6,-9.4,-,-,8400
53764/离石,小时数据,2025-01-01 03,2025-01-01 03:00:39,000,910.0,1023.9,-6.3,1.9,50,9032,0.0,-,319,1.3,314,1.6,-8.4,-9.7,-,-,8900
53764/离石,小时数据,2025-01-01 02,2025-01-01 02:00:43,000,909.9,1023.9,-5.7,1.9,48,7560,0.0,-,302,2.1,305,1.6,-8.0,-9.8,-,-,7600
53764/离石,小时数据,2025-01-01 01,2025-01-01 01:00:45,000,909.9,1024.4,-4.8,2.0,46,6573,0.0,-,338,1.5,327,1.5,-7.7,-9.3,-,-,5900
53764/离石,小时数据,2025-01-01 00,2025-01-01 00:00:58,000,909.7,1024.8,-4.4,2.0,45,6944,0.0,-,301,2.4,306,1.8,-7.3,-8.2,-,-,6600
53764/离石,小时数据,2024-12-31 23,2024-12-31 23:00:44,000,909.6,1025.4,-4.1,2.0,45,7655,0.0,-,289,1.3,294,1.4,-7.0,-8.7,-,-,8700
53764/离石,小时数据,2024-12-31 22,2024-12-31 22:00:42,000,909.4,1025.5,-3.1,2.0,41,10827,0.0,-,287,0.9,286,1.0,-6.4,-8.6,-,-,4900
53764/离石,小时数据,2024-12-31 21,2024-12-31 21:00:40,000,909.1,1025.6,-2.3,2.0,38,11321,0.0,-,286,1.5,284,1.5,-5.6,-6.4,-,-,11100
53764/离石,小时数据,2024-12-31 20,2024-12-31 20:00:46,000,909.1,1025.7,-1.0,2.0,35,13807,0.0,-,274,1.3,279,1.3,-4.9,-6.4,-,-,10900
53764/离石,小时数据,2024-12-31 19,2024-12-31 19:00:44,000,908.3,1024.4,0.2,2.0,32,13319,0.0,-,291,1.6,295,1.5,-3.4,-3.0,-,-,14600
53764/离石,小时数据,2024-12-31 18,2024-12-31 18:00:41,000,907.8,1023.4,2.2,1.9,27,15955,0.0,-,335,0.8,272,0.8,-2.7,-2.2,-,-,13700
53764/离石,小时数据,2024-12-31 17,2024-12-31 17:00:44,000,907.7,1022.3,6.1,1.9,20,12933,0.0,-,PPC,0.0,PPC,0.0,-1.4,1.7,-,-,15300
53764/离石,小时数据,2024-12-31 16,2024-12-31 16:00:45,000,907.8,1022.1,7.3,1.8,18,17556,0.0,-,PPC,0.0,PPC,0.0,4.7,9.7,-,-,19000
53764/离石,小时数据,2024-12-31 15,2024-12-31 15:00:43,000,908.3,1022.5,7.3,1.8,18,30000,0.0,-,147,1.2,145,1.1,9.9,17.2,-,-,18500
53764/离石,小时数据,2024-12-31 14,2024-12-31 14:00:43,000,909.0,1023.5,5.8,1.8,20,12845,0.0,-,166,1.0,152,1.7,13.5,16.6,-,-,19300
53764/离石,小时数据,2024-12-31 13,2024-12-31 13:00:44,000,910.3,1025.4,3.0,1.9,25,18554,0.0,-,PPC,0.0,15,0.7,13.6,16.6,-,-,15600
53764/离石,小时数据,2024-12-31 12,2024-12-31 12:00:44,000,911.8,1027.8,-0.4,1.9,32,15324,0.0,-,3,1.3,354,1.0,10.3,12.3,-,-,16800
53764/离石,小时数据,2024-12-31 11,2024-12-31 11:00:44,000,913.0,1029.8,-3.8,1.8,39,11849,0.0,-,343,1.1,335,1.2,5.3,8.0,-,-,11700
53764/离石,小时数据,2024-12-31 10,2024-12-31 10:00:44,000,913.8,1031.2,-6.5,1.8,47,11519,0.0,-,356,1.1,357,0.8,-1.5,3.6,-,-,10500
53764/离石,小时数据,2024-12-31 09,2024-12-31 09:00:45,000,914.0,1031.8,-9.2,1.7,56,12332,0.0,-,320,1.6,316,1.8,-9.4,-7.5,-,-,9700
53764/离石,小时数据,2024-12-31 08,2024-12-31 08:18:59,CCA,914.0,1032.0,-10.8,1.6,61,12481,0.0,-,329,0.9,309,1.2,-11.6,-14.2,0,-,10600
53764/离石,小时数据,2024-12-31 07,2024-12-31 07:00:44,000,914.1,1031.7,-10.4,1.6,59,9868,0.0,-,311,1.7,302,1.9,-11.4,-13.4,-,-,9800
53764/离石,小时数据,2024-12-31 06,2024-12-31 06:00:43,000,914.0,1031.0,-10.2,1.7,59,9703,0.0,-,309,1.2,305,1.3,-11.3,-13.7,-,-,9900
53764/离石,小时数据,2024-12-31 05,2024-12-31 05:00:40,000,914.2,1030.7,-9.8,1.7,57,10344,0.0,-,295,2.0,294,1.8,-11.1,-13.5,-,-,9400
53764/离石,小时数据,2024-12-31 04,2024-12-31 04:00:43,000,915.0,1031.5,-9.4,1.7,56,9824,0.0,-,292,1.3,296,1.4,-10.8,-13.3,-,-,8900
53764/离石,小时数据,2024-12-31 03,2024-12-31 03:00:41,000,915.6,1032.0,-8.8,1.7,54,8647,0.0,-,300,1.5,306,1.4,-10.4,-12.4,-,-,8300
53764/离石,小时数据,2024-12-31 02,2024-12-31 02:00:42,000,915.8,1032.4,-8.5,1.7,54,9170,0.0,-,285,1.4,287,1.2,-10.1,-12.4,-,-,9000
53764/离石,小时数据,2024-12-31 01,2024-12-31 01:00:43,000,916.5,1033.0,-7.6,1.7,50,7702,0.0,-,290,1.2,297,1.7,-9.7,-11.7,-,-,7700
53764/离石,小时数据,2024-12-31 00,2024-12-31 00:00:48,000,917.0,1034.0,-7.4,1.8,51,9092,0.0,-,284,0.5,281,0.9,-9.5,-12.3,-,-,9500
53764/离石,小时数据,2024-12-30 23,2024-12-30 23:00:41,000,917.0,1034.4,-6.5,1.8,48,8938,0.0,-,302,1.9,292,1.6,-8.8,-10.3,-,-,7700
53764/离石,小时数据,2024-12-30 22,2024-12-30 22:00:44,000,916.9,1035.0,-5.9,1.8,46,12096,0.0,-,280,1.4,286,1.4,-8.4,-9.7,-,-,11600
53764/离石,小时数据,2024-12-30 21,2024-12-30 21:00:45,000,917.0,1035.4,-5.0,1.8,42,11126,0.0,-,279,1.2,289,1.0,-7.9,-9.2,-,-,12400
53764/离石,小时数据,2024-12-30 20,2024-12-30 20:00:46,000,916.9,1035.3,-4.1,1.8,39,12159,0.0,-,269,1.0,278,1.0,-7.1,-7.9,-,-,12100
53764/离石,小时数据,2024-12-30 19,2025-01-01 09:01:02,CCA,916.4,1034.4,-2.8,1.7,35,13753,0.0,-,255,0.8,265,1.0,-6.4,-6.7,0,-,11900
53764/离石,小时数据,2024-12-30 18,2024-12-30 18:00:43,000,916.2,1033.6,-0.6,1.6,28,16127,0.0,-,193,1.7,184,1.9,-5.1,-5.0,-,-,14600
53764/离石,小时数据,2024-12-30 17,2024-12-30 17:00:44,000,915.5,1032.3,1.2,1.6,24,16944,0.0,-,219,1.6,206,2.0,-2.5,-0.9,-,-,16700
53764/离石,小时数据,2024-12-30 16,2024-12-30 16:00:42,000,915.3,1031.8,1.6,1.6,24,13204,0.0,-,227,2.4,236,2.3,2.1,3.6,-,-,12500
53764/离石,小时数据,2024-12-30 15,2024-12-30 15:00:46,000,915.0,1031.4,1.6,1.9,27,11308,0.0,-,152,2.7,154,3.1,6.0,9.3,-,-,10300
53764/离石,小时数据,2024-12-30 14,2024-12-30 14:00:43,000,914.9,1031.5,0.7,1.8,28,10398,0.0,-,154,3.5,160,3.1,9.1,8.8,-,-,10100
53764/离石,小时数据,2024-12-30 13,2024-12-30 13:00:39,000,915.4,1032.0,0.4,1.8,29,17179,0.0,-,157,3.6,141,3.1,9.7,9.6,-,-,10300
53764/离石,小时数据,2024-12-30 12,2024-12-30 12:00:42,000,916.1,1032.8,-1.5,1.9,34,12733,0.0,-,137,1.5,140,1.5,8.4,9.3,-,-,9800
53764/离石,小时数据,2024-12-30 11,2024-12-30 11:00:43,000,917.0,1034.5,-4.3,1.8,41,8705,0.0,-,PPC,0.0,PPC,0.0,3.5,7.4,-,-,8600
53764/离石,小时数据,2024-12-30 10,2024-12-30 10:00:37,000,916.9,1035.1,-8.0,1.7,52,7841,0.0,-,5,0.4,356,1.0,-4.7,-1.2,-,-,7300
53764/离石,小时数据,2024-12-30 09,2024-12-30 09:00:44,000,916.5,1035.0,-10.1,1.8,62,7376,0.0,-,288,1.0,292,1.2,-10.6,-11.5,-,-,7100
53764/离石,小时数据,2024-12-30 08,2024-12-30 08:42:13,CCA,915.7,1034.0,-10.9,1.7,64,7238,0.0,-,PPC,0.0,PPC,0.0,-12.4,-17.4,0,-,7800
53764/离石,小时数据,2024-12-30 07,2024-12-30 07:00:41,000,915.1,1033.0,-10.8,1.7,64,7951,0.0,-,PPC,0.2,PPC,0.0,-12.2,-16.7,-,-,7300
53764/离石,小时数据,2024-12-30 06,2024-12-30 06:00:42,000,914.8,1032.2,-10.6,1.7,62,8469,0.0,-,PPC,0.0,PPC,0.0,-11.7,-15.9,-,-,8600
53764/离石,小时数据,2024-12-30 05,2024-12-30 05:00:42,000,914.5,1031.6,-10.2,1.7,62,8329,0.0,-,PPC,0.0,265,0.4,-11.7,-15.7,-,-,8400
53764/离石,小时数据,2024-12-30 04,2024-12-30 04:00:44,000,914.6,1031.3,-9.4,1.7,57,7414,0.0,-,284,0.6,284,0.7,-11.1,-13.9,-,-,6700
53764/离石,小时数据,2024-12-30 03,2024-12-30 03:00:41,000,914.7,1031.3,-9.1,1.7,56,8025,0.0,-,278,0.7,280,0.9,-11.1,-14.5,-,-,7300
53764/离石,小时数据,2024-12-30 02,2024-12-30 02:00:39,000,914.4,1031.2,-9.1,1.8,57,8210,0.0,-,271,0.8,279,0.7,-11.1,-16.3,-,-,8400
53764/离石,小时数据,2024-12-30 01,2024-12-30 01:00:40,000,914.6,1031.4,-8.4,1.7,53,7921,0.0,-,PPC,0.0,PPC,0.0,-10.4,-15.8,-,-,7100
53764/离石,小时数据,2024-12-30 00,2024-12-30 00:00:49,000,914.0,1031.0,-6.9,1.7,46,7442,0.0,-,297,0.9,296,1.7,-9.2,-10.6,-,-,7600
53764/离石,小时数据,2024-12-29 23,2024-12-29 23:00:40,000,914.5,1032.2,-6.8,1.7,46,9490,0.0,-,285,0.6,285,0.6,-9.4,-12.2,-,-,9600
53764/离石,小时数据,2024-12-29 22,2024-12-29 22:00:41,000,914.1,1032.1,-6.2,1.7,43,11528,0.0,-,283,0.4,283,0.8,-8.7,-10.2,-,-,10500
53764/离石,小时数据,2024-12-29 21,2024-12-29 21:00:44,000,913.8,1032.1,-5.6,1.7,41,11121,0.0,-,265,0.6,262,0.5,-8.3,-10.8,-,-,10900
53764/离石,小时数据,2024-12-29 20,2024-12-29 20:00:43,000,913.2,1031.6,-4.6,1.7,38,12573,0.0,-,311,0.3,290,0.5,-7.5,-8.8,-,-,11000
53764/离石,小时数据,2024-12-29 19,2024-12-29 19:00:38,000,912.3,1030.2,-3.4,1.6,33,12957,0.0,-,164,0.8,255,0.5,-7.3,-8.5,-,-,9900
53764/离石,小时数据,2024-12-29 18,2024-12-29 18:00:43,000,911.7,1029.0,-1.6,1.5,28,16110,0.0,-,175,1.3,172,1.5,-6.2,-7.5,-,-,16100
53764/离石,小时数据,2024-12-29 17,2024-12-29 17:00:41,000,911.2,1028.2,-0.5,1.6,27,12705,0.0,-,174,1.7,166,1.3,-2.7,-2.2,-,-,14600
53764/离石,小时数据,2024-12-29 16,2024-12-29 16:00:42,000,911.3,1028.1,0.2,1.5,24,12483,0.0,-,181,3.4,174,3.6,0.4,0.8,-,-,15500
53764/离石,小时数据,2024-12-29 15,2024-12-29 15:00:40,000,911.4,1028.1,0.6,1.5,24,17038,0.0,-,149,2.9,153,3.4,4.9,6.8,-,-,16600
53764/离石,小时数据,2024-12-29 14,2024-12-29 14:00:38,000,912.0,1028.8,-0.4,1.5,25,14750,0.0,-,152,4.1,154,3.7,5.9,5.3,-,-,18200
53764/离石,小时数据,2024-12-29 13,2024-12-29 13:00:42,000,912.8,1029.9,-1.1,1.4,25,16456,0.0,-,156,2.2,140,1.5,10.3,10.2,-,-,21200
53764/离石,小时数据,2024-12-29 12,2024-12-29 12:00:40,000,914.2,1031.9,-3.7,1.4,31,23967,0.0,-,157,1.9,150,2.2,6.3,5.7,-,-,16500
53764/离石,小时数据,2024-12-29 11,2024-12-29 11:00:41,000,915.4,1033.6,-6.5,1.4,37,30000,0.0,-,166,0.8,176,0.5,1.0,2.4,-,-,17500
53764/离石,小时数据,2024-12-29 10,2024-12-29 10:00:44,000,915.5,1034.1,-9.0,1.4,46,13706,0.0,-,151,0.8,155,0.6,-2.5,1.1,-,-,10400
53764/离石,小时数据,2024-12-29 09,2024-12-29 09:00:41,000,915.3,1034.4,-11.0,1.4,53,9069,0.0,-,PPC,0.0,124,0.4,-10.7,-9.0,-,-,10000
53764/离石,小时数据,2024-12-29 08,2024-12-29 08:18:19,CCA,914.8,1034.0,-12.6,1.3,58,12383,0.0,-,279,0.8,275,0.3,-13.3,-18.2,0,-,12700
53764/离石,小时数据,2024-12-29 07,2024-12-29 07:00:42,000,914.7,1033.5,-12.0,1.4,56,12817,0.0,-,292,1.0,285,0.7,-12.4,-16.1,-,-,12600
53764/离石,小时数据,2024-12-29 06,2024-12-29 06:00:42,000,914.4,1032.6,-11.7,1.4,55,11954,0.0,-,307,2.1,301,2.4,-11.9,-13.8,-,-,11200
53764/离石,小时数据,2024-12-29 05,2024-12-29 05:00:38,000,914.2,1031.7,-12.0,1.3,55,11991,0.0,-,271,0.4,259,0.4,-12.4,-16.6,-,-,10200
53764/离石,小时数据,2024-12-29 04,2024-12-29 04:00:44,000,914.9,1032.2,-11.5,1.4,54,10992,0.0,-,299,2.5,296,2.1,-12.2,-14.7,-,-,10800
53764/离石,小时数据,2024-12-29 03,2024-12-29 03:00:39,000,914.8,1032.3,-11.3,1.4,53,11220,0.0,-,293,1.1,301,1.3,-12.1,-15.0,-,-,10200
53764/离石,小时数据,2024-12-29 02,2024-12-29 02:00:37,000,915.0,1032.5,-10.8,1.4,51,10103,0.0,-,290,2.0,291,2.3,-11.8,-14.1,-,-,10400
53764/离石,小时数据,2024-12-29 01,2024-12-29 01:00:41,000,915.6,1033.5,-10.6,1.4,51,9979,0.0,-,301,1.7,294,1.7,-11.9,-14.4,-,-,9900
53764/离石,小时数据,2024-12-29 00,2024-12-29 00:00:49,000,915.8,1034.1,-10.1,1.4,48,10630,0.0,-,245,0.5,305,1.0,-11.6,-15.8,-,-,12800
53764/离石,小时数据,2024-12-28 23,2024-12-28 23:00:41,000,916.6,1035.2,-8.7,1.3,42,18512,0.0,-,304,1.6,318,1.8,-10.6,-13.2,-,-,19800
53764/离石,小时数据,2024-12-28 22,2024-12-28 22:00:41,000,917.0,1036.2,-7.9,1.3,40,23209,0.0,-,324,2.0,321,2.7,-10.0,-11.2,-,-,18000
53764/离石,小时数据,2024-12-28 21,2024-12-28 21:00:40,000,916.8,1036.4,-8.0,1.3,39,15728,0.0,-,PPC,0.2,271,0.4,-10.1,-13.5,-,-,16000
53764/离石,小时数据,2024-12-28 20,2024-12-28 20:00:41,000,915.9,1035.5,-7.0,1.3,37,14329,0.0,-,303,1.2,293,1.6,-8.8,-10.2,-,-,16300
53764/离石,小时数据,2024-12-28 19,2024-12-28 19:00:41,000,915.8,1035.0,-5.9,1.3,34,16569,0.0,-,340,0.9,320,1.0,-8.1,-9.9,-,-,16100
53764/离石,小时数据,2024-12-28 18,2024-12-28 18:00:41,000,916.3,1035.2,-3.8,1.2,27,16166,0.0,-,274,0.3,262,0.4,-7.2,-9.4,-,-,15400
53764/离石,小时数据,2024-12-28 17,2024-12-28 17:00:39,000,916.4,1034.4,-1.0,1.1,19,22122,0.0,-,PPC,0.2,189,0.5,-4.2,-3.7,-,-,25500
53764/离石,小时数据,2024-12-28 16,2024-12-28 16:00:41,000,917.0,1034.8,-0.2,1.0,17,30000,0.0,-,PPC,0.0,121,0.7,1.5,0.9,-,-,24400
53764/离石,小时数据,2024-12-28 15,2024-12-28 15:00:43,000,917.7,1035.8,-1.0,1.1,19,30000,0.0,-,127,2.7,152,3.2,4.8,7.1,-,-,24500
53764/离石,小时数据,2024-12-28 14,2024-12-28 14:00:41,000,918.7,1037.0,-1.7,1.2,23,16032,0.0,-,90,0.7,122,1.4,9.9,9.7,-,-,25300
53764/离石,小时数据,2024-12-28 13,2024-12-28 13:00:41,000,919.9,1038.6,-3.2,1.4,28,16538,0.0,-,151,1.1,148,1.1,10.0,9.0,-,-,19100
53764/离石,小时数据,2024-12-28 12,2024-12-28 12:00:40,000,921.5,1040.7,-5.2,1.3,32,14554,0.0,-,151,0.8,152,0.8,7.8,7.1,-,-,19400
53764/离石,小时数据,2024-12-28 11,2024-12-28 11:00:40,000,922.8,1042.7,-7.4,1.4,40,17731,0.0,-,106,0.6,158,0.5,2.7,4.3,-,-,18500
53764/离石,小时数据,2024-12-28 10,2024-12-28 10:00:42,000,923.4,1043.9,-10.6,1.3,49,11592,0.0,-,296,1.1,288,1.0,-4.3,0.8,-,-,14200
53764/离石,小时数据,2024-12-28 09,2024-12-28 09:00:42,000,923.6,1044.3,-12.1,1.3,55,12079,0.0,-,328,1.4,312,1.6,-12.0,-10.4,-,-,11400
53764/离石,小时数据,2024-12-28 08,2024-12-28 08:42:13,CCA,923.7,1044.6,-13.7,1.3,60,9701,0.0,-,PPC,0.0,273,1.0,-14.1,-17.9,0,-,12200
53764/离石,小时数据,2024-12-28 07,2024-12-28 07:00:38,000,923.7,1044.3,-13.4,1.3,59,10735,0.0,-,297,1.5,297,1.5,-14.1,-17.2,-,-,10500
53764/离石,小时数据,2024-12-28 06,2024-12-28 06:00:42,000,923.2,1043.6,-13.8,1.3,62,11930,0.0,-,PPC,0.0,PPC,0.2,-14.3,-20.7,-,-,10800
53764/离石,小时数据,2024-12-28 05,2024-12-28 05:00:40,000,923.3,1043.2,-12.7,1.3,57,10959,0.0,-,289,1.4,293,1.4,-13.5,-16.8,-,-,10300
53764/离石,小时数据,2024-12-28 04,2024-12-28 04:00:39,000,923.6,1043.3,-12.3,1.3,55,9097,0.0,-,293,1.7,302,1.4,-13.1,-16.2,-,-,9800
53764/离石,小时数据,2024-12-28 03,2024-12-28 03:00:37,000,924.0,1043.9,-12.6,1.3,57,11107,0.0,-,PPC,0.2,PPC,0.0,-13.4,-19.7,-,-,10200
53764/离石,小时数据,2024-12-28 02,2024-12-28 02:00:42,000,924.0,1043.9,-12.2,1.3,56,11348,0.0,-,278,0.6,259,0.3,-13.1,-19.2,-,-,9500
53764/离石,小时数据,2024-12-28 01,2024-12-28 01:00:41,000,924.6,1044.5,-11.5,1.3,53,10812,0.0,-,PPC,0.0,PPC,0.2,-12.4,-17.4,-,-,10500
53764/离石,小时数据,2024-12-28 00,2024-12-28 00:01:06,000,925.0,1045.0,-10.8,1.3,49,12277,0.0,-,PPC,0.2,263,0.4,-11.7,-16.3,-,-,11700
53764/离石,小时数据,2024-12-27 23,2024-12-27 23:00:43,000,925.7,1045.9,-10.7,1.3,49,14119,0.0,-,PPC,0.0,PPC,0.0,-11.4,-17.5,-,-,14500
53764/离石,小时数据,2024-12-27 22,2024-12-27 22:00:41,000,925.9,1046.1,-10.0,1.3,45,12961,0.0,-,268,0.5,269,0.3,-10.5,-14.5,-,-,15200
53764/离石,小时数据,2024-12-27 21,2024-12-27 21:00:40,000,926.3,1046.4,-9.0,1.3,41,17106,0.0,-,268,0.4,267,0.4,-9.7,-13.1,-,-,18200
53764/离石,小时数据,2024-12-27 20,2024-12-27 20:00:44,000,926.4,1046.4,-8.3,1.2,37,22339,0.0,-,220,1.6,229,1.3,-9.2,-12.1,-,-,19300
53764/离石,小时数据,2024-12-27 19,2024-12-27 19:00:41,000,926.6,1046.2,-7.3,1.2,34,21470,0.0,-,232,0.6,212,0.8,-8.8,-13.6,-,-,19400
53764/离石,小时数据,2024-12-27 18,2024-12-27 18:00:41,000,926.4,1045.6,-6.2,1.2,30,27296,0.0,-,206,0.5,202,0.4,-7.7,-13.6,-,-,25200
53764/离石,小时数据,2024-12-27 17,2024-12-27 17:00:42,000,926.4,1045.2,-5.2,1.1,27,27975,0.0,-,230,2.3,240,2.3,-4.9,-6.4,-,-,24700
53764/离石,小时数据,2024-12-27 16,2024-12-27 16:00:41,000,926.4,1044.8,-4.7,1.1,25,28518,0.0,-,192,4.5,197,3.6,-0.9,-3.7,-,-,27500
53764/离石,小时数据,2024-12-27 15,2024-12-27 15:00:44,000,926.5,1044.9,-4.9,1.1,26,30000,0.0,-,214,2.8,228,3.8,3.1,2.9,-,-,25300
53764/离石,小时数据,2024-12-27 14,2024-12-27 14:00:40,000,926.6,1044.9,-5.5,1.1,27,20210,0.0,-,243,5.3,240,3.7,7.1,4.1,-,-,21000
53764/离石,小时数据,2024-12-27 13,2024-12-27 13:00:44,000,927.2,1045.9,-6.0,1.1,28,29766,0.0,-,211,5.4,199,3.9,7.3,2.9,-,-,26000
53764/离石,小时数据,2024-12-27 12,2024-12-27 12:00:43,000,928.0,1047.0,-6.8,1.1,29,30000,0.0,-,262,3.8,228,4.2,6.0,2.6,-,-,22200
53764/离石,小时数据,2024-12-27 11,2024-12-27 11:00:40,000,928.6,1047.8,-7.3,1.0,29,30000,0.0,-,257,2.9,256,3.6,2.9,2.3,-,-,26400
53764/离石,小时数据,2024-12-27 10,2024-12-27 10:00:40,000,928.7,1047.8,-7.9,1.0,31,19068,0.0,-,241,3.1,262,3.6,-2.0,0.2,-,-,22200
53764/离石,小时数据,2024-12-27 09,2024-12-27 09:00:41,000,928.2,1047.3,-8.4,1.0,32,30000,0.0,-,234,1.9,236,2.3,-8.5,-6.6,-,-,28300
53764/离石,小时数据,2024-12-27 08,2024-12-27 12:46:28,CCA,927.2,1046.0,-8.3,1.0,32,19271,0.0,-,224,5.8,229,3.5,-9.7,-10.4,0,-,26500
53764/离石,小时数据,2024-12-27 07,2024-12-27 07:00:39,000,926.2,1044.6,-7.7,1.1,31,26087,0.0,-,263,2.9,266,2.7,-9.3,-10.6,-,-,27400
53764/离石,小时数据,2024-12-27 06,2024-12-27 06:00:41,000,925.2,1043.2,-7.1,1.3,37,30000,0.0,-,242,1.8,265,2.1,-8.3,-9.8,-,-,25500
53764/离石,小时数据,2024-12-27 05,2024-12-27 05:00:40,000,925.0,1042.5,-6.5,1.5,39,19171,0.0,-,294,2.1,277,3.2,-7.3,-8.5,-,-,18400
53764/离石,小时数据,2024-12-27 04,2024-12-27 04:00:43,000,924.5,1041.4,-5.4,1.5,37,21292,0.0,-,303,2.3,287,1.0,-6.7,-7.7,-,-,22400
53764/离石,小时数据,2024-12-27 03,2024-12-27 03:00:43,000,924.4,1041.3,-4.9,1.5,36,20035,0.0,-,261,3.7,271,3.8,-6.6,-6.7,-,-,19300
53764/离石,小时数据,2024-12-27 02,2024-12-27 02:00:41,000,924.0,1040.7,-4.0,1.5,32,30000,0.0,-,287,2.7,273,2.1,-5.7,-5.8,-,-,21000
53764/离石,小时数据,2024-12-27 01,2024-12-27 01:00:39,000,923.5,1040.6,-4.7,1.6,38,18518,0.0,-,183,2.3,187,2.3,-5.9,-6.0,-,-,15600
53764/离石,小时数据,2024-12-27 00,2024-12-27 00:00:47,000,923.6,1041.1,-5.0,1.7,41,12588,0.0,-,140,1.5,140,1.1,-6.1,-6.9,-,-,12100
53764/离石,小时数据,2024-12-26 23,2024-12-26 23:00:39,000,923.0,1041.0,-4.7,1.7,40,13577,0.0,-,174,2.6,173,2.0,-6.9,-7.9,-,-,11900
53764/离石,小时数据,2024-12-26 22,2024-12-26 22:00:39,000,922.3,1040.5,-3.7,1.7,36,13245,0.0,-,169,1.4,168,1.1,-5.1,-6.0,-,-,11600
53764/离石,小时数据,2024-12-26 21,2024-12-26 21:00:42,000,922.1,1040.8,-3.4,1.7,36,12159,0.0,-,169,0.7,160,0.7,-4.7,-5.5,-,-,11900
53764/离石,小时数据,2024-12-26 20,2024-12-26 20:00:43,000,921.6,1040.3,-2.8,1.5,31,18416,0.0,-,177,1.1,179,0.9,-4.9,-5.5,-,-,15400
53764/离石,小时数据,2024-12-26 19,2024-12-26 19:00:40,000,920.7,1039.2,-2.3,1.5,30,17162,0.0,-,140,0.5,127,1.0,-4.7,-5.8,-,-,16400
53764/离石,小时数据,2024-12-26 18,2024-12-26 18:00:42,000,919.6,1037.7,-1.8,1.5,28,18844,0.0,-,225,2.4,215,2.2,-4.0,-4.1,-,-,17800
53764/离石,小时数据,2024-12-26 17,2024-12-26 17:00:41,000,919.0,1036.5,-0.4,1.5,25,18822,0.0,-,165,2.4,162,2.3,-2.3,-1.9,-,-,19500
53764/离石,小时数据,2024-12-26 16,2024-12-26 16:00:41,000,918.7,1035.6,0.8,1.5,23,14174,0.0,-,179,2.6,174,3.1,1.4,1.6,-,-,15500
53764/离石,小时数据,2024-12-26 15,2024-12-26 15:00:40,000,918.6,1035.4,0.5,1.5,23,17352,0.0,-,160,3.0,171,3.7,4.9,7.3,-,-,19300
53764/离石,小时数据,2024-12-26 14,2024-12-26 14:00:38,000,918.9,1035.8,0.2,1.7,28,11881,0.0,-,148,3.2,156,2.6,9.1,9.1,-,-,15700
53764/离石,小时数据,2024-12-26 13,2024-12-26 13:00:40,000,920.1,1037.4,-1.1,1.8,32,18932,0.0,-,167,2.2,148,2.0,9.7,9.2,-,-,14000
53764/离石,小时数据,2024-12-26 12,2024-12-26 12:00:41,000,921.5,1039.1,-2.4,1.6,31,25243,0.0,-,121,1.2,127,1.1,8.0,8.6,-,-,16000
53764/离石,小时数据,2024-12-26 11,2024-12-26 11:00:41,000,922.7,1040.9,-5.2,1.8,44,12744,0.0,-,165,0.9,155,0.7,4.1,6.1,-,-,12400
53764/离石,小时数据,2024-12-26 10,2024-12-26 10:00:41,000,923.0,1041.6,-7.5,1.7,50,14168,0.0,-,PPC,0.2,330,0.6,-2.0,2.7,-,-,14200
